,cluster
26669,0
26670,1
26671,1
26672,1
26673,1
26674,1
26675,0
26676,1
26677,1
26678,1
26679,0
26680,0
26681,0
26682,0
26683,1
26684,1
26685,0
26686,0
26687,0
26688,1
26689,0
26690,0
26691,1
26692,1
26693,1
26694,0
26695,1
26696,1
26697,0
26698,0
26699,1
26700,0
26701,0
26702,1
26703,1
26704,0
26705,0
26706,0
26707,1
26708,1
26709,0
26710,0
26711,1
26712,0
26713,1
26714,0
26715,0
26716,1
26717,0
26718,0
26719,0
26720,0
26721,0
26722,1
26723,0
26724,0
26725,1
26726,1
26727,1
26728,0
26729,0
26730,1
26731,1
26732,0
26733,1
26734,0
26735,1
26736,1
26737,0
26738,1
26739,0
26740,1
26741,0
26742,1
26743,1
26744,1
26745,0
26746,0
26747,1
26748,0
26749,0
26750,0
26751,0
26752,1
26753,1
26754,0
26755,0
26756,0
26757,1
26758,0
26759,0
26760,0
26761,0
26762,1
26763,1
26764,1
26765,1
26766,1
26767,1
26768,1
26769,0
26770,0
26771,0
26772,1
26773,1
26774,1
26775,0
26776,0
26777,1
26778,0
26779,1
26780,1
26781,0
26782,1
26783,0
26784,0
26785,1
26786,1
26787,1
26788,0
26789,0
26790,1
26791,0
26792,1
26793,0
26794,1
26795,1
26796,1
26797,1
26798,1
26799,0
26800,1
26801,0
26802,1
26803,1
26804,0
26805,1
26806,0
26807,0
26808,0
26809,1
26810,0
26811,0
26812,0
26813,1
26814,1
26815,1
26816,0
26817,1
26818,0
26819,1
26820,0
26821,0
26822,0
26823,1
26824,0
26825,1
26826,0
26827,1
26828,1
26829,0
26830,0
26831,0
26832,0
26833,0
26834,0
26835,0
26836,1
26837,1
26838,1
26839,1
26840,1
26841,0
26842,0
26843,0
26844,0
26845,1
26846,1
26847,1
26848,0
26849,1
26850,1
26851,1
26852,0
26853,0
26854,0
26855,1
26856,1
26857,0
26858,1
26859,1
26860,0
26861,1
26862,1
26863,0
26864,0
26865,1
26866,1
26867,0
26868,1
26869,0
26870,0
26871,0
26872,0
26873,1
26874,1
26875,0
26876,1
26877,0
26878,0
26879,1
26880,0
26881,0
26882,0
26883,1
26884,0
26885,1
26886,1
26887,1
26888,1
26889,1
26890,0
26891,0
26892,1
26893,1
26894,0
26895,0
26896,0
26897,1
26898,1
26899,1
26900,0
26901,1
26902,0
26903,1
26904,1
26905,1
26906,0
26907,0
26908,1
26909,1
26910,0
26911,1
26912,0
26913,1
26914,0
26915,0
26916,1
26917,0
26918,0
26919,1
26920,0
26921,1
26922,1
26923,1
26924,0
26925,1
26926,1
26927,1
26928,0
26929,0
26930,1
26931,0
26932,1
26933,0
26934,1
26935,1
26936,0
26937,1
26938,0
26939,1
26940,1
26941,0
26942,1
26943,0
26944,1
26945,1
26946,0
26947,0
26948,1
26949,0
26950,1
26951,1
26952,1
26953,1
26954,0
26955,1
26956,0
26957,0
26958,1
26959,0
26960,1
26961,1
26962,0
26963,0
26964,0
26965,0
26966,1
26967,1
26968,1
26969,1
26970,0
26971,0
26972,1
26973,1
26974,1
26975,0
26976,0
26977,1
26978,0
26979,0
26980,0
26981,1
26982,1
26983,0
26984,1
26985,1
26986,0
26987,0
26988,0
26989,0
26990,1
26991,0
26992,0
26993,0
26994,1
26995,1
26996,0
26997,1
26998,1
26999,0
27000,1
27001,1
27002,1
27003,1
27004,1
27005,0
27006,0
27007,1
27008,0
27009,0
27010,1
27011,1
27012,1
27013,0
27014,1
27015,1
27016,1
27017,1
27018,1
27019,0
27020,1
27021,0
27022,0
27023,1
27024,1
27025,0
27026,0
27027,1
27028,1
27029,0
27030,0
27031,1
27032,1
27033,0
27034,0
27035,1
27036,1
27037,1
27038,1
27039,0
27040,0
27041,1
27042,1
27043,1
27044,1
27045,0
27046,0
27047,1
27048,1
27049,0
27050,1
27051,1
27052,0
27053,1
27054,0
27055,0
27056,1
27057,1
27058,1
27059,1
27060,1
27061,0
27062,0
27063,0
27064,1
27065,0
27066,0
27067,0
27068,1
27069,1
27070,1
27071,0
27072,1
27073,1
27074,1
27075,0
27076,0
27077,0
27078,1
27079,1
27080,1
27081,0
27082,1
27083,1
27084,0
27085,0
27086,1
27087,0
27088,0
27089,1
27090,1
27091,0
27092,1
27093,0
27094,1
27095,0
27096,1
27097,0
27098,0
27099,1
27100,0
27101,1
27102,0
27103,1
27104,0
27105,0
27106,0
27107,1
27108,1
27109,0
27110,0
27111,0
27112,1
27113,0
27114,0
27115,1
27116,1
27117,0
27118,1
27119,0
27120,0
27121,1
27122,0
27123,1
27124,0
27125,0
27126,1
27127,1
27128,0
27129,1
27130,1
27131,1
27132,1
27133,1
27134,1
27135,0
27136,0
27137,1
27138,1
27139,1
27140,1
27141,1
27142,0
27143,1
27144,1
27145,0
27146,0
27147,0
27148,0
27149,1
27150,0
27151,1
27152,1
27153,1
27154,1
27155,0
27156,1
27157,1
27158,0
27159,0
27160,1
27161,1
27162,0
27163,0
27164,0
27165,0
27166,1
27167,1
27168,0
27169,0
27170,1
27171,0
27172,1
27173,0
27174,0
27175,0
27176,0
27177,0
27178,0
27179,1
27180,0
27181,1
27182,1
27183,0
27184,0
27185,0
27186,1
27187,1
27188,1
27189,1
27190,0
27191,0
27192,0
27193,0
27194,1
27195,0
27196,0
27197,1
27198,0
27199,0
27200,0
27201,0
27202,0
27203,0
27204,0
27205,1
27206,1
27207,0
27208,1
27209,1
27210,1
27211,1
27212,0
27213,1
27214,0
27215,0
27216,0
27217,0
27218,0
27219,0
27220,0
27221,0
27222,1
27223,0
27224,1
27225,1
27226,1
27227,0
27228,1
27229,0
27230,0
27231,1
27232,1
27233,0
27234,0
27235,0
27236,0
27237,0
27238,0
27239,0
27240,0
27241,0
27242,1
27243,1
27244,1
27245,0
27246,0
27247,1
27248,1
27249,0
27250,1
27251,1
27252,1
27253,0
27254,0
27255,1
27256,0
27257,1
27258,0
27259,0
27260,0
27261,0
27262,1
27263,1
27264,0
27265,1
27266,0
27267,0
27268,1
27269,0
27270,0
27271,0
27272,1
27273,0
27274,0
27275,0
27276,0
27277,0
27278,0
27279,1
27280,1
27281,1
27282,0
27283,1
27284,1
27285,1
27286,1
27287,1
27288,1
27289,0
27290,0
27291,1
27292,0
27293,0
27294,1
27295,1
27296,1
27297,1
27298,0
27299,1
27300,1
27301,1
27302,1
27303,0
27304,0
27305,0
27306,0
27307,0
27308,1
27309,0
27310,0
27311,0
27312,0
27313,1
27314,0
27315,1
27316,0
27317,1
27318,1
27319,1
27320,0
27321,0
27322,1
27323,1
27324,0
27325,1
27326,0
27327,0
27328,0
27329,0
27330,1
27331,1
27332,0
27333,0
27334,0
27335,1
27336,0
27337,0
27338,1
27339,1
27340,0
27341,1
27342,1
27343,0
27344,0
27345,1
27346,1
27347,1
27348,0
27349,0
27350,1
27351,1
27352,0
27353,1
27354,1
27355,1
27356,1
27357,0
27358,1
27359,0
27360,0
27361,0
27362,0
27363,0
27364,0
27365,1
27366,0
27367,0
27368,1
27369,0
27370,0
27371,1
27372,0
27373,1
27374,0
27375,1
27376,1
27377,1
27378,0
27379,0
27380,1
27381,1
27382,0
27383,0
27384,0
27385,1
27386,1
27387,1
27388,0
27389,1
27390,1
27391,0
27392,0
27393,1
27394,1
27395,0
27396,0
27397,1
27398,1
27399,0
27400,0
27401,0
27402,0
27403,0
27404,0
27405,1
27406,0
27407,0
27408,1
27409,0
27410,0
27411,1
27412,1
27413,1
27414,1
27415,0
27416,0
27417,0
27418,1
27419,1
27420,0
27421,1
27422,1
27423,0
27424,0
27425,0
27426,0
27427,0
27428,0
27429,0
27430,0
27431,1
27432,1
27433,1
27434,1
27435,0
27436,0
27437,1
27438,1
27439,0
27440,1
27441,1
27442,1
27443,1
27444,0
27445,0
27446,1
27447,1
27448,1
27449,0
27450,0
27451,0
27452,1
27453,0
27454,0
27455,1
27456,1
27457,0
27458,0
27459,1
27460,1
27461,1
27462,1
27463,0
27464,1
27465,0
27466,1
27467,1
27468,1
27469,1
27470,0
27471,0
27472,1
27473,0
27474,1
27475,0
27476,1
27477,0
27478,1
27479,1
27480,1
27481,0
27482,0
27483,0
27484,0
27485,0
27486,1
27487,0
27488,1
27489,1
27490,1
27491,0
27492,1
27493,0
27494,1
27495,0
27496,1
27497,1
27498,0
27499,1
27500,1
27501,0
27502,1
27503,1
27504,0
27505,1
27506,1
27507,1
27508,0
27509,1
27510,1
27511,1
27512,1
27513,1
27514,1
27515,0
27516,1
27517,1
27518,0
27519,0
27520,1
27521,1
27522,0
27523,0
27524,1
27525,1
27526,1
27527,0
27528,1
27529,0
27530,1
27531,0
27532,0
27533,0
27534,0
27535,0
27536,0
27537,0
27538,1
27539,1
27540,0
27541,1
27542,1
27543,0
27544,1
27545,0
27546,1
27547,1
27548,0
27549,1
27550,0
27551,0
27552,1
27553,0
27554,1
27555,0
27556,1
27557,1
27558,1
27559,0
27560,0
27561,0
27562,0
27563,1
27564,0
27565,1
27566,0
27567,0
27568,1
27569,1
27570,0
27571,1
27572,1
27573,0
27574,0
27575,0
27576,1
27577,1
27578,1
27579,0
27580,1
27581,1
27582,0
27583,0
27584,1
27585,1
27586,1
27587,1
27588,1
27589,0
27590,1
27591,1
27592,0
27593,0
27594,0
27595,1
27596,0
27597,0
27598,1
27599,1
27600,0
27601,1
27602,0
27603,0
27604,1
27605,0
27606,1
27607,1
27608,1
27609,1
27610,0
27611,0
27612,1
27613,0
27614,0
27615,1
27616,1
27617,0
27618,1
27619,0
27620,0
27621,1
27622,1
27623,0
27624,0
27625,1
27626,1
27627,0
27628,0
27629,1
27630,1
27631,1
27632,1
27633,0
27634,1
27635,1
27636,0
27637,0
27638,0
27639,0
27640,0
27641,1
27642,0
27643,1
27644,1
27645,1
27646,0
27647,0
27648,1
27649,0
27650,1
27651,0
27652,1
27653,1
27654,1
27655,1
27656,1
27657,0
27658,1
27659,0
27660,1
27661,1
27662,1
27663,1
27664,1
27665,0
27666,1
27667,1
27668,1
27669,1
27670,0
27671,1
27672,1
27673,0
27674,1
27675,1
27676,1
27677,1
27678,0
27679,1
27680,1
27681,0
27682,1
27683,1
27684,0
27685,0
27686,0
27687,1
27688,1
27689,0
27690,1
27691,0
27692,0
27693,1
27694,1
27695,0
27696,0
27697,0
27698,1
27699,0
27700,1
27701,1
27702,0
27703,1
27704,1
27705,0
27706,1
27707,1
27708,0
27709,0
27710,1
27711,0
27712,1
27713,1
27714,1
27715,0
27716,0
27717,0
27718,1
27719,0
27720,1
27721,1
27722,1
27723,1
27724,1
27725,0
27726,1
27727,1
27728,0
27729,1
27730,1
27731,1
27732,0
27733,0
27734,1
27735,0
27736,1
27737,1
27738,0
27739,1
27740,0
27741,1
27742,0
27743,1
27744,0
27745,1
27746,1
27747,0
27748,1
27749,0
27750,1
27751,0
27752,1
27753,0
27754,0
27755,0
27756,0
27757,1
27758,1
27759,1
27760,0
27761,0
27762,0
27763,1
27764,0
27765,1
27766,0
27767,1
27768,0
27769,1
27770,1
27771,0
27772,0
27773,0
27774,0
27775,1
27776,0
27777,0
27778,0
27779,0
27780,1
27781,0
27782,0
27783,0
27784,1
27785,1
27786,1
27787,0
27788,0
27789,1
27790,1
27791,1
27792,0
27793,1
27794,0
27795,0
27796,1
27797,1
27798,1
27799,1
27800,0
27801,0
27802,1
27803,1
27804,0
27805,1
27806,0
27807,1
27808,1
27809,0
27810,0
27811,0
27812,1
27813,1
27814,1
27815,1
27816,0
27817,0
27818,0
27819,0
27820,1
27821,0
27822,1
27823,0
27824,1
27825,0
27826,1
27827,0
27828,1
27829,0
27830,0
27831,0
27832,0
27833,0
27834,0
27835,1
27836,0
27837,0
27838,0
27839,0
27840,1
27841,1
27842,1
27843,0
27844,0
27845,1
27846,1
27847,1
27848,1
27849,1
27850,0
27851,1
27852,0
27853,1
27854,0
27855,1
27856,0
27857,1
27858,1
27859,1
27860,0
27861,0
27862,1
27863,1
27864,1
27865,1
27866,1
27867,0
27868,1
27869,0
27870,1
27871,1
27872,1
27873,1
27874,1
27875,0
27876,0
27877,1
27878,0
27879,0
27880,1
27881,1
27882,1
27883,0
27884,1
27885,0
27886,1
27887,1
27888,1
27889,1
27890,1
27891,1
27892,0
27893,0
27894,0
27895,1
27896,0
27897,1
27898,1
27899,1
27900,0
27901,0
27902,1
27903,1
27904,1
27905,1
27906,0
27907,1
27908,1
27909,0
27910,1
27911,1
27912,1
27913,1
27914,1
27915,1
27916,1
27917,0
27918,1
27919,1
27920,0
27921,1
27922,0
27923,0
27924,0
27925,1
27926,1
27927,0
27928,1
27929,1
27930,1
27931,0
27932,0
27933,1
27934,1
27935,1
27936,1
27937,0
27938,0
27939,1
27940,0
27941,0
27942,1
27943,0
27944,0
27945,0
27946,1
27947,1
27948,1
27949,0
27950,0
27951,1
27952,0
27953,1
27954,1
27955,1
27956,1
27957,1
27958,0
27959,1
27960,1
27961,0
27962,1
27963,1
27964,1
27965,1
27966,0
27967,0
27968,1
27969,1
27970,1
27971,1
27972,0
27973,0
27974,0
27975,1
27976,1
27977,1
27978,1
27979,0
27980,0
27981,0
27982,0
27983,1
27984,1
27985,1
27986,0
27987,1
27988,1
27989,0
27990,0
27991,1
27992,1
27993,0
27994,0
27995,1
27996,1
27997,0
27998,0
27999,0
28000,1
28001,0
28002,1
28003,0
28004,0
28005,0
28006,0
28007,1
28008,1
28009,0
28010,1
28011,1
28012,1
28013,0
28014,1
28015,1
28016,0
28017,1
28018,0
28019,1
28020,1
28021,0
28022,1
28023,1
28024,0
28025,1
28026,1
28027,0
28028,1
28029,1
28030,1
28031,0
28032,1
28033,1
28034,0
28035,1
28036,1
28037,0
28038,0
28039,0
28040,0
28041,1
28042,1
28043,0
28044,0
28045,0
28046,0
28047,1
28048,1
28049,1
28050,1
28051,0
28052,1
28053,0
28054,1
28055,1
28056,1
28057,1
28058,1
28059,1
28060,1
28061,1
28062,0
28063,0
28064,0
28065,0
28066,0
28067,1
28068,1
28069,1
28070,1
28071,0
28072,1
28073,1
28074,0
28075,0
28076,1
28077,1
28078,1
28079,0
28080,0
28081,0
28082,1
28083,1
28084,1
28085,1
28086,1
28087,1
28088,1
28089,1
28090,0
28091,0
28092,1
28093,0
28094,0
28095,0
28096,1
28097,1
28098,1
28099,1
28100,1
28101,0
28102,1
28103,0
28104,0
28105,0
28106,0
28107,0
28108,0
28109,1
28110,0
28111,0
28112,0
28113,1
28114,0
28115,1
28116,1
28117,1
28118,0
28119,0
28120,1
28121,0
28122,1
28123,1
28124,1
28125,0
28126,0
28127,1
28128,1
28129,1
28130,1
28131,0
28132,0
28133,1
28134,0
28135,1
28136,0
28137,1
28138,0
28139,0
28140,0
28141,0
28142,1
28143,1
28144,1
28145,0
28146,0
28147,0
28148,1
28149,0
28150,0
28151,1
28152,1
28153,1
28154,0
28155,0
28156,0
28157,0
28158,0
28159,1
28160,0
28161,1
28162,0
28163,1
28164,0
28165,0
28166,0
28167,0
28168,1
28169,1
28170,1
28171,0
28172,0
28173,1
28174,1
28175,0
28176,1
28177,0
28178,0
28179,0
28180,0
28181,0
28182,1
28183,1
28184,1
28185,1
28186,1
28187,1
28188,1
28189,1
28190,1
28191,1
28192,1
28193,0
28194,1
28195,1
28196,1
28197,0
28198,0
28199,1
28200,0
28201,1
28202,0
28203,0
28204,1
28205,0
28206,0
28207,0
28208,0
28209,1
28210,0
28211,0
28212,0
28213,1
28214,0
28215,1
28216,1
28217,0
28218,0
28219,0
28220,0
28221,1
28222,1
28223,0
28224,1
28225,0
28226,1
28227,0
28228,0
28229,1
28230,0
28231,0
28232,1
28233,0
28234,0
28235,0
28236,1
28237,0
28238,0
28239,1
28240,1
28241,1
28242,1
28243,1
28244,0
28245,0
28246,0
28247,0
28248,1
28249,1
28250,1
28251,1
28252,0
28253,0
28254,0
28255,0
28256,1
28257,1
28258,1
28259,1
28260,0
28261,1
28262,0
28263,1
28264,0
28265,0
28266,0
28267,0
28268,0
28269,1
28270,1
28271,1
28272,1
28273,0
28274,1
28275,1
28276,1
28277,1
28278,1
28279,1
28280,1
28281,0
28282,0
28283,1
28284,1
28285,0
28286,0
28287,1
28288,1
28289,1
28290,0
28291,0
28292,1
28293,1
28294,0
28295,1
28296,1
28297,1
28298,0
28299,0
28300,1
28301,0
28302,0
28303,0
28304,1
28305,0
28306,1
28307,0
28308,1
28309,0
28310,0
28311,0
28312,1
28313,1
28314,1
28315,0
28316,0
28317,0
28318,0
28319,1
28320,0
28321,0
28322,1
28323,1
28324,1
28325,1
28326,0
28327,0
28328,1
28329,0
28330,1
28331,1
28332,0
28333,1
28334,0
28335,0
28336,0
28337,1
28338,1
28339,0
28340,0
28341,1
28342,1
28343,0
28344,0
28345,0
28346,0
28347,1
28348,1
28349,1
28350,1
28351,0
28352,1
28353,1
28354,1
28355,0
28356,1
28357,1
28358,0
28359,0
28360,1
28361,0
28362,0
28363,1
28364,0
28365,1
28366,0
28367,0
28368,1
28369,1
28370,1
28371,1
28372,1
28373,0
28374,0
28375,1
28376,1
28377,0
28378,1
28379,0
28380,0
28381,0
28382,0
28383,0
28384,1
28385,1
28386,0
28387,0
28388,1
28389,1
28390,0
28391,1
28392,1
28393,1
28394,1
28395,0
28396,0
28397,1
28398,1
28399,1
28400,0
28401,1
28402,0
28403,0
28404,0
28405,0
28406,0
28407,1
28408,0
28409,0
28410,1
28411,0
28412,1
28413,0
28414,0
28415,1
28416,1
28417,0
28418,1
28419,0
28420,0
28421,0
28422,1
28423,1
28424,0
28425,1
28426,1
28427,0
28428,1
28429,0
28430,0
28431,1
28432,1
28433,0
28434,1
28435,1
28436,0
28437,0
28438,0
28439,1
28440,1
28441,1
28442,0
28443,1
28444,1
28445,1
28446,1
28447,0
28448,1
28449,1
28450,0
28451,0
28452,1
28453,1
28454,1
28455,0
28456,1
28457,0
28458,0
28459,1
28460,0
28461,0
28462,0
28463,1
28464,1
28465,1
28466,0
28467,0
28468,0
28469,0
28470,0
28471,0
28472,0
28473,0
28474,1
28475,1
28476,1
28477,0
28478,0
28479,1
28480,0
28481,0
28482,0
28483,0
28484,0
28485,0
28486,1
28487,0
28488,1
28489,0
28490,1
28491,0
28492,0
28493,1
28494,1
28495,1
28496,1
28497,0
28498,0
28499,0
28500,1
28501,0
28502,0
28503,0
28504,0
28505,1
28506,1
28507,0
28508,1
28509,1
28510,1
28511,1
28512,1
28513,0
28514,0
28515,1
28516,0
28517,0
28518,1
28519,0
28520,1
28521,1
28522,1
28523,0
28524,0
28525,0
28526,0
28527,1
28528,1
28529,1
28530,0
28531,1
28532,0
28533,1
28534,1
28535,0
28536,1
28537,0
28538,0
28539,0
28540,1
28541,0
28542,0
28543,1
28544,0
28545,1
28546,0
28547,1
28548,0
28549,1
28550,1
28551,1
28552,1
28553,0
28554,0
28555,0
28556,1
28557,0
28558,1
28559,0
28560,0
28561,0
28562,0
28563,1
28564,1
28565,1
28566,0
28567,0
28568,0
28569,1
28570,1
28571,0
28572,0
28573,0
28574,1
28575,1
28576,1
28577,0
28578,0
28579,0
28580,0
28581,1
28582,0
28583,1
28584,0
28585,1
28586,0
28587,0
28588,0
28589,1
28590,0
28591,1
28592,1
28593,1
28594,1
28595,1
28596,1
28597,0
28598,1
28599,1
28600,1
28601,0
28602,0
28603,1
28604,1
28605,0
28606,0
28607,1
28608,0
28609,0
28610,1
28611,1
28612,1
28613,1
28614,1
28615,1
28616,1
28617,0
28618,1
28619,0
28620,0
28621,1
28622,0
28623,1
28624,1
28625,0
28626,0
28627,0
28628,1
28629,1
28630,0
28631,0
28632,0
28633,0
28634,0
28635,1
28636,1
28637,1
28638,0
28639,0
28640,0
28641,1
28642,1
28643,0
28644,1
28645,1
28646,0
28647,1
28648,0
28649,0
28650,0
28651,1
28652,0
28653,1
28654,0
28655,0
28656,0
28657,1
28658,0
28659,1
28660,0
28661,0
28662,0
28663,1
28664,1
28665,0
28666,0
28667,1
28668,0
28669,0
28670,1
28671,0
28672,1
28673,0
28674,1
28675,1
28676,1
28677,1
28678,0
28679,0
28680,1
28681,0
28682,1
28683,1
28684,1
28685,0
28686,0
28687,0
28688,0
28689,1
28690,0
28691,0
28692,0
28693,1
28694,0
28695,1
28696,0
28697,1
28698,1
28699,0
28700,1
28701,0
28702,0
28703,1
28704,1
28705,1
28706,1
28707,0
28708,0
28709,1
28710,0
28711,1
28712,0
28713,1
28714,1
28715,0
28716,0
28717,1
28718,1
28719,0
28720,1
28721,1
28722,1
28723,0
28724,0
28725,1
28726,1
28727,0
28728,0
28729,1
28730,1
28731,1
28732,0
28733,1
28734,1
28735,1
28736,1
28737,1
28738,1
28739,0
28740,1
28741,1
28742,1
28743,0
28744,1
28745,0
28746,1
28747,1
28748,0
28749,0
28750,0
28751,1
28752,1
28753,1
28754,0
28755,0
28756,1
28757,1
28758,0
28759,0
28760,0
28761,0
28762,1
28763,1
28764,0
28765,1
28766,1
28767,1
28768,1
28769,0
28770,1
28771,1
28772,0
28773,0
28774,0
28775,0
28776,0
28777,0
28778,1
28779,0
28780,1
28781,0
28782,0
28783,1
28784,0
28785,0
28786,1
28787,0
28788,0
28789,1
28790,1
28791,1
28792,1
28793,0
28794,0
28795,0
28796,0
28797,1
28798,1
28799,0
28800,0
28801,0
28802,0
28803,1
28804,1
28805,0
28806,1
28807,1
28808,0
28809,0
28810,0
28811,1
28812,1
28813,0
28814,0
28815,0
28816,0
28817,0
28818,1
28819,0
28820,1
28821,1
28822,1
28823,1
28824,1
28825,1
28826,0
28827,1
28828,0
28829,1
28830,1
28831,0
28832,0
28833,1
28834,0
28835,1
28836,0
28837,0
28838,0
28839,0
28840,0
28841,0
28842,0
28843,1
28844,0
28845,0
28846,1
28847,0
28848,1
28849,0
28850,0
28851,1
28852,0
28853,0
28854,0
28855,0
28856,0
28857,0
28858,1
28859,1
28860,1
28861,1
28862,1
28863,1
28864,0
28865,1
28866,1
28867,0
28868,1
28869,0
28870,0
28871,1
28872,0
28873,0
28874,1
28875,1
28876,0
28877,1
28878,0
28879,1
28880,0
28881,0
28882,0
28883,0
28884,1
28885,1
28886,0
28887,0
28888,0
28889,1
28890,0
28891,1
28892,1
28893,1
28894,0
28895,1
28896,0
28897,1
28898,0
28899,1
28900,1
28901,0
28902,0
28903,1
28904,0
28905,0
28906,0
28907,1
28908,0
28909,0
28910,0
28911,1
28912,0
28913,1
28914,0
28915,1
28916,1
28917,0
28918,0
28919,0
28920,0
28921,1
28922,0
28923,0
28924,1
28925,1
28926,1
28927,1
28928,1
28929,1
28930,0
28931,1
28932,1
28933,1
28934,1
28935,1
28936,1
28937,1
28938,1
28939,1
28940,0
28941,0
28942,1
28943,1
28944,1
28945,1
28946,0
28947,1
28948,0
28949,1
28950,1
28951,1
28952,1
28953,1
28954,1
28955,0
28956,0
28957,0
28958,0
28959,0
28960,1
28961,0
28962,1
28963,1
28964,1
28965,1
28966,1
28967,0
28968,1
28969,1
28970,1
28971,0
28972,0
28973,1
28974,0
28975,1
28976,0
28977,0
28978,0
28979,0
28980,1
28981,0
28982,1
28983,0
28984,0
28985,0
28986,0
28987,0
28988,1
28989,0
28990,0
28991,0
28992,0
28993,1
28994,0
28995,1
28996,0
28997,0
28998,0
28999,1
29000,1
29001,1
29002,0
29003,0
29004,0
29005,0
29006,1
29007,1
29008,0
29009,0
29010,0
29011,1
29012,0
29013,1
29014,0
29015,0
29016,1
29017,0
29018,1
29019,1
29020,0
29021,0
29022,1
29023,0
29024,0
29025,0
29026,1
29027,1
29028,0
29029,1
29030,1
29031,0
29032,1
29033,0
29034,0
29035,1
29036,1
29037,1
29038,0
29039,0
29040,1
29041,1
29042,1
29043,0
29044,1
29045,0
29046,0
29047,1
29048,0
29049,0
29050,0
29051,1
29052,1
29053,0
29054,1
29055,1
29056,1
29057,1
29058,1
29059,1
29060,1
29061,0
29062,0
29063,0
29064,0
29065,0
29066,1
29067,1
29068,0
29069,0
29070,1
29071,1
29072,1
29073,1
29074,0
29075,0
29076,0
29077,0
29078,1
29079,0
29080,1
29081,0
29082,1
29083,1
29084,0
29085,0
29086,1
29087,1
29088,0
29089,1
29090,1
29091,0
29092,1
29093,0
29094,1
29095,1
29096,0
29097,1
29098,1
29099,0
29100,1
29101,1
29102,0
29103,1
29104,1
29105,1
29106,0
29107,0
29108,0
29109,1
29110,0
29111,1
29112,1
29113,1
29114,1
29115,1
29116,0
29117,0
29118,1
29119,0
29120,0
29121,1
29122,1
29123,0
29124,1
29125,0
29126,1
29127,1
29128,1
29129,0
29130,0
29131,0
29132,0
29133,0
29134,1
29135,1
29136,0
29137,1
29138,1
29139,0
29140,1
29141,0
29142,0
29143,0
29144,1
29145,0
29146,1
29147,1
29148,1
29149,1
29150,0
29151,0
29152,0
29153,1
29154,1
29155,0
29156,1
29157,1
29158,0
29159,0
29160,1
29161,1
29162,0
29163,0
29164,1
29165,1
29166,1
29167,1
29168,1
29169,1
29170,0
29171,1
29172,0
29173,1
29174,1
29175,1
29176,0
29177,0
29178,0
29179,1
29180,0
29181,0
29182,0
29183,1
29184,0
29185,1
29186,0
29187,0
29188,1
29189,1
29190,1
29191,0
29192,0
29193,0
29194,0
29195,0
29196,0
29197,0
29198,0
29199,1
29200,1
29201,0
29202,1
29203,1
29204,1
29205,1
29206,1
29207,1
29208,0
29209,0
29210,0
29211,1
29212,1
29213,0
29214,0
29215,1
29216,0
29217,0
29218,1
29219,0
29220,0
29221,1
29222,0
29223,0
29224,0
29225,1
29226,1
29227,1
29228,1
29229,1
29230,0
29231,1
29232,1
29233,0
29234,1
29235,1
29236,0
29237,0
29238,1
29239,0
29240,0
29241,1
29242,0
29243,0
29244,1
29245,1
29246,0
29247,1
29248,1
29249,0
29250,1
29251,0
29252,0
29253,1
29254,0
29255,0
29256,1
29257,0
29258,0
29259,0
29260,0
29261,1
29262,0
29263,1
29264,0
29265,0
29266,0
29267,1
29268,0
29269,1
29270,0
29271,0
29272,1
29273,0
29274,0
29275,0
29276,1
29277,0
29278,0
29279,0
29280,1
29281,0
29282,1
29283,0
29284,1
29285,1
29286,0
29287,0
29288,1
29289,1
29290,0
29291,0
29292,0
29293,1
29294,1
29295,0
29296,0
29297,0
29298,1
29299,1
29300,0
29301,0
29302,0
29303,1
29304,1
29305,1
29306,1
29307,1
29308,1
29309,0
29310,1
29311,0
29312,1
29313,1
29314,1
29315,0
29316,1
29317,1
29318,1
29319,1
29320,1
29321,0
29322,1
29323,0
29324,1
29325,0
29326,1
29327,0
29328,1
29329,1
29330,1
29331,1
29332,1
29333,1
29334,1
29335,0
29336,0
29337,0
29338,0
29339,1
29340,0
29341,0
29342,0
29343,1
29344,1
29345,1
29346,1
29347,0
29348,0
29349,1
29350,1
29351,1
29352,0
29353,1
29354,0
29355,0
29356,0
29357,0
29358,1
29359,1
29360,0
29361,0
29362,0
29363,0
29364,1
29365,1
29366,0
29367,0
29368,0
29369,0
29370,1
29371,1
29372,1
29373,1
29374,0
29375,0
29376,1
29377,1
29378,0
29379,1
29380,0
29381,1
29382,1
29383,0
29384,0
29385,1
29386,1
29387,1
29388,0
29389,0
29390,1
29391,0
29392,1
29393,1
29394,0
29395,1
29396,0
29397,0
29398,1
29399,1
29400,1
29401,1
29402,1
29403,1
29404,0
29405,1
29406,0
29407,1
29408,0
29409,0
29410,0
29411,1
29412,1
29413,1
29414,0
29415,1
29416,0
29417,1
29418,1
29419,1
29420,1
29421,0
29422,0
29423,1
29424,0
29425,1
29426,0
29427,1
29428,0
29429,0
29430,0
29431,0
29432,0
29433,0
29434,0
29435,0
29436,1
29437,1
29438,1
29439,1
29440,0
29441,1
29442,1
29443,0
29444,0
29445,1
29446,0
29447,0
29448,0
29449,1
29450,0
29451,0
29452,1
29453,1
29454,0
29455,0
29456,0
29457,0
29458,0
29459,0
29460,1
29461,1
29462,0
29463,0
29464,1
29465,0
29466,0
29467,1
